date,HH,COE,T,BAU El,COP,BAU The,PCM Mode,Q,SOC,SoCdelta,MaxDis,BAU Cost (GBP),NQ,NSOC
2019-02-01,17,15.58,2.0,22,5.192,278.13543999999996,standby,0.0,0.0,0.0,-0.0,4.173102999999999,0.0,0.0
2019-02-01,18,15.58,3.0,24,4.998,267.02314800000005,standby,0.0,0.0,0.0,-0.0,4.1618854,0.0,0.0
2019-02-01,19,15.69,3.0,26,4.998,282.057132,standby,0.0,0.0,0.0,-0.0,4.427247299999999,0.0,0.0
2019-02-01,20,15.4,3.0,24,4.998,295.70167200000003,standby,0.0,0.0,0.0,-0.0,4.5556280000000005,0.0,0.0
2019-02-01,21,15.97,3.0,25,4.998,292.94277600000004,standby,0.0,0.0,0.0,-0.0,4.680168200000001,0.0,0.0
2019-02-01,22,15.4,3.0,27,4.998,292.94277600000004,standby,0.0,0.0,0.0,-0.0,4.513124,0.0,0.0
2019-02-01,23,16.1,3.0,26,4.998,317.442972,standby,0.0,0.0,0.0,-0.0,5.112877,0.0,0.0
2019-02-01,24,15.93,3.0,27,4.998,317.442972,standby,0.0,0.0,0.0,-0.0,5.0588901,0.0,0.0
2019-02-01,25,15.84,3.0,25,4.998,319.01234400000004,standby,0.0,0.0,0.0,-0.0,5.0551776,0.0,0.0
2019-02-01,26,15.18,3.0,28,4.998,319.01234400000004,standby,0.0,0.0,0.0,-0.0,4.8445452,0.0,0.0
2019-02-01,27,14.74,3.0,25,4.998,319.78203600000006,standby,0.0,0.0,0.0,-0.0,4.7154734000000005,0.0,0.0
2019-02-01,28,13.79,3.0,29,4.998,319.78203600000006,standby,0.0,0.0,0.0,-0.0,4.4115589,0.0,0.0
2019-02-01,29,13.82,3.0,26,4.998,346.451364,standby,0.0,0.0,0.0,-0.0,4.7898738,0.0,0.0
2019-02-01,30,13.0,3.0,28,4.998,346.451364,standby,0.0,0.0,0.0,-0.0,4.50567,0.0,0.0
2019-02-01,31,12.32,3.0,28,4.998,344.03233200000005,standby,0.0,0.0,0.0,-0.0,4.2401744,0.0,0.0
2019-02-01,32,13.66,3.0,28,4.998,330.38779199999993,standby,0.0,0.0,0.0,-0.0,4.514903199999999,0.0,0.0
2019-02-01,33,24.32,3.0,26,4.998,329.907984,standby,0.0,0.0,0.0,-0.0,8.026572799999999,0.0,0.0
2019-02-01,34,26.63,3.0,31,4.998,329.907984,standby,0.0,0.0,0.0,-0.0,8.7889652,0.0,0.0
2019-02-01,35,25.95,3.0,30,4.998,323.00074800000004,standby,0.0,0.0,0.0,-0.0,8.3852235,0.0,0.0
2019-02-01,36,26.94,3.0,27,4.998,323.00074800000004,standby,0.0,0.0,0.0,-0.0,8.7051222,0.0,0.0
2019-02-01,37,26.52,3.0,26,4.998,319.812024,standby,0.0,0.0,0.0,-0.0,8.4848088,0.0,0.0
2019-02-01,38,25.38,2.0,27,5.192,336.55582400000003,standby,0.0,0.0,0.0,-0.0,8.2259118,0.0,0.0
2019-02-01,39,13.42,2.0,27,5.192,341.592064,standby,0.0,0.0,0.0,-0.0,4.4146431999999995,0.0,0.0
2019-02-01,40,13.53,2.0,27,5.192,341.592064,standby,0.0,0.0,0.0,-0.0,4.4508288,0.0,0.0
2019-02-01,41,12.76,2.0,25,5.192,338.70531199999994,standby,0.0,0.0,0.0,-0.0,4.162056799999999,0.0,0.0
2019-02-01,42,12.1,1.0,26,5.386,345.824288,standby,0.0,0.0,0.0,-0.0,3.884584,0.0,0.0
2019-02-01,43,11.99,1.0,26,5.386,350.57474,standby,0.0,0.0,0.0,-0.0,3.9021455000000005,0.0,0.0
2019-02-01,44,12.25,1.0,27,5.386,350.57474,standby,0.0,0.0,0.0,-0.0,3.9867625,0.0,0.0
